LeadID,FirstName,LastName,EmailAddress,PhoneNumber,CompanyName,JobTitle,Industry,LeadStatus,LeadSource,Country,State_Province,PostalCode,AnnualRevenue,NumberOfEmployees,CompanySize,LeadRating,LeadScore,CampaignID,ProductInterest,CreatedDate,ConvertedDate,LastActivityDate,Description,Website,Region
NA-LEAD-000576,John,Johnson,john.johnson@globalenterprises.com,+1-796-262-4060,GlobalEnterprises,Dir,technology,Converted,Cold Call,Canada,,53388.0,4780441.0,,1-10,Hot,53.0,Q42024WEB,Cloud Suite,2023-03-12,,2023-03-12,Lead from None,www.globalenterprises.com,North America
NA-LEAD-000577,James,Rodriguez,james.rodriguez@digitalfirst.net,2064886480,DigitalFirst,,Education,Converted,web form,,,69132.0,38056347.0,728.0,51-200,H,50.0,Q4-2024-WEBINAR,Integration Tools,2023-05-13,2023-06-12,2023-06-12,Lead from Cold Call,www.digitalfirst.com,North America
NA-LEAD-000578,Nancy,Williams,nancy.williams@globalenterprises.com,+1-655-317-2488,GlobalEnterprises,Head of IT,Healthcare,Qualified,LinkedIn,,CA,66550.0,11390965.0,,,Cold,,,Analytics Platform,2024-01-28,,2024-03-30,Lead from REFERRAL,www.globalenterprises.com,North America
NA-LEAD-000579,Jane,Miller,jane.miller@datainc.io,(681) 371-2543,DataInc,VP Marketing,Health Care,Nurturing,,USA,WA,,22894825.0,3931.0,Enterprise,HOT,,EMAIL-NURTURE-SERIES,Security Suite,2022-08-18,,2022-10-31,Lead from Cold Call,www.datainc.com,North America
NA-LEAD-000580,David,Garcia,david.garcia@digitalfirst.com,+1-501-749-3088,DigitalFirst,CEO,Healthcare,Qualified,REFERRAL,US,CA,46362.0,18807342.0,1088.0,Enterprise,Warm,,TECH-SUMMIT-2024,Integration Tools,2022-04-20,,2022-07-15,,www.digitalfirst.com,North America
NA-LEAD-000581,John,Williams,john.williams@techcorp.net,(567) 330-2691,TechCorp,CEO,Education,Disqualified,LinkedIn,USA,,75973.0,,395.0,Medium,warm,0.0,q4-2024-webinar,Cloud Suite,2023-03-02,,2023-05-17,,www.techcorp.com,North America
NA-LEAD-000582,Jennifer,Davis,jennifer.davis@smartsolutions.com,,SmartSolutions,Director,Tech,Contacted,REFERRAL,United States,FL,89707.0,,4778.0,Enterprise,HOT,,Q42024WEB,Cloud Suite,2024-03-25,,2024-06-02,Lead from Referral,www.smartsolutions.com,North America
NA-LEAD-000583,James,Williams,james@invalid,+1-615-770-7038,CloudSystems,VP Marketing,Tech,Nurturing,Paid Ads,USA,FL,61642.0,5744705.0,3235.0,Small,,,,Cloud,2022-06-16,,2022-07-18,Lead from Web Form,www.cloudsystems.com,North America
NA-LEAD-000584,James,Miller,james.miller@innovatelab.io,(664) 394-3121,InnovateLab,VP Sales,Tech,Nurturing,Cold Call,MX,,,9955477.0,3376.0,1 to 10,Cold,94.0,TECH-SUMMIT-2024,Analytics,2023-09-20,,2023-10-09,,www.innovatelab.com,North America
NA-LEAD-000585,Robert,Anderson,robert.anderson@techcorp.net,,TechCorp,Director,,Contacted,web form,MX,NY,83361.0,16167334.0,2317.0,Large,Cold,85.0,Q4-2024-WEBINAR,Analytics,2024-10-06,,2024-11-03,,www.techcorp.com,North America
NA-LEAD-000586,Karen,Smith,karen.smith@innovatelab.io,+1-678-997-7396,InnovateLab,Dir,,Converted,Trade Show,,NY,62609.0,48455426.0,2207.0,1 to 10,,46.0,HOLIDAY-PROMO-2024,,2022-06-08,2022-11-27,2022-08-07,Lead from Trade Show,www.innovatelab.com,North America
NA-LEAD-000587,Nancy,Martinez,nancy.martinez@example.net,(748) 914-1129,,Dir,Education,Contacted,web form,CA,IL,,26883211.0,2656.0,Small,H,57.0,HOLIDAY-PROMO-2024,Analytics Platform,2024-02-22,,2024-03-23,,,North America
NA-LEAD-000588,Karen,Jones,KAREN.JONES@cloudsystems.io,4718669920,CloudSystems,Dir,Retail,Contacted,LinkedIn,US,FL,49452.0,20833033.0,467.0,Large,H,98.0,EMAIL-NURTURE-SERIES,Integration Tools,2023-05-06,,,Lead from Web Form,,North America
NA-LEAD-000589,William,Anderson,william.anderson@datainc.io,(770) 487-6215,DataInc,VP Sales,Retail,Converted,Email Marketing,CA,WA,66747.0,34022587.0,2137.0,1000+,W,,EMAIL-NURTURE-SERIES,Integration Tools,2024-10-12,,2024-11-01,Lead from REFERRAL,,North America
NA-LEAD-000590,Robert,Miller,robert.miller@smartsolutions.io,+1-203-314-5565,SmartSolutions,Manager,,Converted,Web Form,Mexico,,67583.0,4319926.0,,Small,,84.0,Q4-2024-WEBINAR,Cloud Suite,2022-10-30,2023-02-23,,,www.smartsolutions.com,North America
NA-LEAD-000591,Michael,Taylor,MICHAEL.TAYLOR@cloudsystems.co,(787) 908-3022,CloudSystems,CEO,TECH,Converted,Partner,,,21382.0,11137959.0,1635.0,11-50,HOT,44.0,TECH-SUMMIT-2024,Security Suite,2022-05-15,2022-11-01,2022-07-04,,www.cloudsystems.com,North America
NA-LEAD-000592,Lisa,Anderson,lisa.anderson@cloudsystems.net,+1-354-855-8253,CloudSystems,CEO,technology,Converted,web form,Canada,IL,32846.0,,3890.0,201-1000,,29.0,EMAIL-NURTURE-SERIES,,2024-09-19,,,Lead from Web Form,www.cloudsystems.com,North America
NA-LEAD-000593,Jane,Smith,jane.smith@example.net,+1-239-301-1231,,,Financial Services,Converted,Cold Call,MX,CA,82564.0,37565256.0,1508.0,11-50,W,80.0,EMAIL-NURTURE-SERIES,Cloud,2024-07-29,2025-01-01,2024-08-31,Lead from Paid Ads,,North America
NA-LEAD-000594,Emily,Garcia,emily.garcia@globalenterprises.net,,GlobalEnterprises,manager,Technology,Converted,REFERRAL,United States,,43260.0,23326788.0,4647.0,51-200,Cold,,TECH-SUMMIT-2024,,2023-06-22,2023-08-17,,,www.globalenterprises.com,North America
NA-LEAD-000595,Sarah,Brown,SARAH.BROWN@smartsolutions.net,7442565449,SmartSolutions,VP Marketing,,Nurturing,Paid Ads,CA,CA,10827.0,21256425.0,4588.0,1000+,Warm,41.0,HOLIDAY-PROMO-2024,Cloud Suite,2022-04-11,,2022-04-20,,www.smartsolutions.com,North America
NA-LEAD-000596,James,Anderson,james.anderson@techcorp.io,(483) 687-1737,TechCorp,Head of IT,Education,,Trade Show,United States,,92078.0,24815351.0,,1000+,Warm,,Q42024WEB,Analytics,2024-11-07,,2024-12-11,,www.techcorp.com,North America
NA-LEAD-000597,Jane,Martinez,jane.martinez@futuretech.co,2184593764,FutureTech,VP Marketing,Healthcare,new,REFERRAL,USA,CA,95462.0,9223802.0,745.0,51-200,warm,,HOLIDAY-PROMO-2024,Integration Tools,2023-03-10,,2023-05-04,Lead from web form,www.futuretech.com,North America
NA-LEAD-000598,Robert,Martinez,robert.martinez@globalenterprises.co,+1-816-988-4037,GlobalEnterprises,VP Sales,Finance,Converted,REFERRAL,MX,WA,70343.0,46771052.0,4355.0,Enterprise,W,53.0,TECH-SUMMIT-2024,Integration Tools,2024-04-11,2024-08-11,2024-05-07,Lead from REFERRAL,www.globalenterprises.com,North America
NA-LEAD-000599,Nancy,Taylor,nancy.taylor@digitalfirst.io,+1-246-362-2983,DigitalFirst,Dir,Financial Services,Converted,Email Marketing,USA,,59563.0,19077600.0,3746.0,1000+,W,,Q4-2024-WEBINAR,Cloud Suite,2023-02-20,,,Lead from Paid Ads,www.digitalfirst.com,North America
NA-LEAD-000600,David,Rodriguez,david.rodriguez@futuretech.com,+1-555-636-1553,FutureTech,CTO,Education,new,Web Form,USA,FL,51252.0,31658599.0,4833.0,Medium,warm,78.0,HOLIDAY-PROMO-2024,cloud suite,2024-10-13,,2024-10-27,Lead from web form,www.futuretech.com,North America
NA-LEAD-000601,Emily,Brown,EMILY.BROWN@SMARTSOLUTIONS.COM,(243) 693-7081,SmartSolutions,Dir,Education,Contacted,Paid Ads,CA,FL,76995.0,15004394.0,1060.0,1-10,C,61.0,,Cloud Suite,2022-11-16,,2023-01-05,Lead from Cold Call,www.smartsolutions.com,North America
NA-LEAD-000602,James,Martinez,james.martinez@futuretech.net,2199214313,FutureTech,CEO,,Converted,Trade Show,CA,,52184.0,25762854.0,4597.0,201-1000,HOT,56.0,Q42024WEB,Cloud,2024-05-04,2024-05-19,,,www.futuretech.com,North America
NA-LEAD-000603,William,Garcia,,+1-440-863-6113,FutureTech,Dir,Financial Services,Converted,Referral,CA,CA,12583.0,2608369.0,3470.0,,C,34.0,Q4-2024-WEBINAR,cloud suite,2022-07-19,,2022-08-28,Lead from Partner,www.futuretech.com,North America
NA-LEAD-000604,Michael,Taylor,MICHAEL.TAYLOR@GLOBALENTERPRISES.COM,5727253621,GlobalEnterprises,Manager,Healthcare,Converted,web form,,CA,,43396147.0,3146.0,,Hot,86.0,EMAIL-NURTURE-SERIES,Analytics,2023-12-21,,2023-12-30,Lead from None,www.globalenterprises.com,North America
NA-LEAD-000605,Lisa,Johnson,LISA.JOHNSON@DATAINC.IO,,DataInc,VP Marketing,Financial Services,Converted,,MX,TX,91405.0,39449582.0,558.0,201-1000,W,58.0,EMAIL-NURTURE-SERIES,Analytics,2022-11-29,2023-05-25,2022-12-24,Lead from Web Form,www.datainc.com,North America
NA-LEAD-000606,Lisa,Anderson,lisa.anderson@innovatelab.net,4595018650,InnovateLab,Director,,Contacted,Paid Ads,CA,,97500.0,21803283.0,616.0,1000+,Hot,42.0,Q4-2024-WEBINAR,Cloud,2022-09-07,,2022-10-10,,,North America
NA-LEAD-000607,Lisa,Jones,lisa.jones@cloudsystems.io,3375509031,CloudSystems,Head of IT,TECH,Disqualified,LinkedIn,US,,39939.0,8905070.0,189.0,,C,,TECH-SUMMIT-2024,Cloud Suite,2022-05-14,,2022-08-03,,www.cloudsystems.com,North America
NA-LEAD-000608,James,Jones,james.jones@digitalfirst.co,(939) 712-2854,DigitalFirst,VP Sales,TECH,Converted,web form,,TX,52396.0,12104338.0,1664.0,Large,Warm,88.0,q4-2024-webinar,Security Suite,2024-08-02,2024-08-16,2024-08-17,,www.digitalfirst.com,North America
NA-LEAD-000609,Jane,Davis,jane.davis@datainc.io,+1-850-277-9779,DataInc,CEO,Manufacturing,Converted,Trade Show,USA,NY,62694.0,42014336.0,763.0,,Warm,34.0,Q4-2024-WEBINAR,cloud suite,2023-02-26,2023-08-16,2023-04-11,Lead from REFERRAL,www.datainc.com,North America
NA-LEAD-000610,Michael,Williams,MICHAEL.WILLIAMS@DIGITALFIRST.IO,5055992617,DigitalFirst,Head of IT,Healthcare,Converted,Partner,Mexico,NY,25855.0,,4900.0,,HOT,96.0,,,2022-07-03,2022-12-24,2022-08-06,,www.digitalfirst.com,North America
NA-LEAD-000611,Lisa,Rodriguez,LISA.RODRIGUEZ@EXAMPLE.COM,+1-572-594-8412,,Dir,Health Care,Disqualified,LinkedIn,MX,TX,,46154531.0,4738.0,1 to 10,Warm,,Q4-2024-WEBINAR,Analytics Platform,2023-10-04,,2023-12-01,,,North America
NA-LEAD-000612,Richard,Miller,RICHARD.MILLER@CLOUDSYSTEMS.IO,8104599129,CloudSystems,Manager,Retail,New,Referral,,CA,97955.0,13546308.0,1292.0,Large,warm,50.0,EMAIL-NURTURE-SERIES,Security Suite,2022-08-22,2022-09-19,,Lead from None,,North America
NA-LEAD-000613,Richard,Jones,RICHARD.JONES@DATAINC.NET,(978) 968-4991,DataInc,Head of IT,,Contacted,web form,Mexico,TX,,2331884.0,,Large,Hot,50.0,,,2022-05-28,,2022-08-06,,www.datainc.com,North America
NA-LEAD-000614,David,Anderson,DAVID.ANDERSON@DIGITALFIRST.CO,(677) 237-6877,DigitalFirst,,,Converted,,Canada,FL,,18651954.0,4527.0,Small,Warm,33.0,Q42024WEB,Cloud,2022-01-26,2022-04-19,2022-03-30,,www.digitalfirst.com,North America
NA-LEAD-000615,David,Miller,DAVID.MILLER@DATAINC.NET,,DataInc,VP Marketing,Education,Disqualified,,United States,FL,13262.0,15677010.0,3915.0,,Warm,42.0,HOLIDAY-PROMO-2024,Analytics Platform,2023-04-01,,,,www.datainc.com,North America
NA-LEAD-000616,Jane,Rodriguez,JANE.RODRIGUEZ@GLOBALENTERPRISES.NET,,GlobalEnterprises,VP Marketing,Healthcare,,Paid Ads,USA,WA,84369.0,18442193.0,4625.0,51-200,H,25.0,HOLIDAY-PROMO-2024,,2023-09-08,,2023-10-09,Lead from Cold Call,www.globalenterprises.com,North America
NA-LEAD-000617,Jennifer,Rodriguez,jennifer.rodriguez@smartsolutions.co,5244797264,SmartSolutions,Manager,Healthcare,new,Paid Ads,Canada,NY,57067.0,19864756.0,4210.0,Enterprise,Warm,29.0,Q4-2024-WEBINAR,Analytics Platform,2023-04-17,,,,,North America
NA-LEAD-000618,Richard,Brown,RICHARD.BROWN@TECHCORP.COM,+1-984-586-3051,TechCorp,VP Marketing,technology,Converted,Partner,,TX,,,3022.0,Small,HOT,7.0,HOLIDAY-PROMO-2024,Integration Tools,2022-04-24,2022-06-14,,,www.techcorp.com,North America
